LoanId,MonthEndDate,LoanStatusType,DefermentType,MonthlyPaymentAmount,NextDueDate,CurrentPaymentDueAmount,PastPaymentDueAmount
119161,12/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119161,1/31/22,REPAY     ,NULL,0,3/4/22,0,0
119161,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119161,3/31/22,REPAY     ,NULL,622.92,3/4/22,622.92,622.92
119161,4/30/22,REPAY     ,NULL,622.92,3/4/22,622.92,1245.84
119162,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119162,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119162,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119162,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119162,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119162,10/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119162,11/30/21,DEFER     ,MININCOME,0,12/4/22,0,0
119162,12/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119162,1/31/22,DEFER     ,MININCOME,0,12/4/22,0,0
119162,2/28/22,REPAY     ,NULL,525.2,3/4/22,525.2,0
119162,3/31/22,REPAY     ,NULL,525.2,4/4/22,525.2,0
119162,4/30/22,REPAY     ,NULL,525.2,6/4/22,0,0
119163,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119163,10/31/20,DEFER     ,INTERIM,0,3/4/21,0,0
119163,11/30/20,DEFER     ,INTERIM,0,3/4/21,0,0
119163,12/31/20,DEFER     ,INTERIM,0,3/4/21,0,0
119163,1/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119163,2/28/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119163,3/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,622.92
119163,4/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,1245.84
119163,5/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,1868.76
119163,6/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,2491.68
119163,7/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,3114.6
119163,8/31/21,REPAY     ,NULL,622.92,3/4/21,0,10432
119163,9/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10432
119163,10/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10432
119163,11/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10432
119163,12/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10432
119163,1/31/22,DEFAULT   ,NULL,622.92,3/4/21,0,10432
119163,2/28/22,DEFAULT   ,NULL,2981.96,3/4/21,0,10432
119163,3/31/22,DEFAULT   ,NULL,2981.96,3/4/21,0,10432
119163,4/30/22,DEFAULT   ,NULL,2981.96,3/4/21,0,10432
119164,9/30/20,DEFER     ,INTERIM,0,9/4/21,0,0
119164,10/31/20,DEFER     ,INTERIM,0,9/4/21,0,0
119164,11/30/20,DEFER     ,INTERIM,0,9/4/21,0,0
119164,12/31/20,DEFER     ,INTERIM,0,9/4/21,0,0
119164,1/31/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,2/28/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,3/31/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,4/30/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,5/31/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,6/30/21,DEFER     ,INTERIM,0,9/4/21,0,0
119164,7/31/21,REPAY     ,NULL,0,9/4/21,0,0
119164,8/31/21,DEFER     ,MININCOME,0,9/4/22,0,0
119164,9/30/21,DEFER     ,MININCOME,0,9/4/22,0,0
119164,10/31/21,DEFER     ,MININCOME,0,9/4/22,0,0
119164,11/30/21,DEFER     ,MININCOME,0,9/4/22,0,0
119164,12/31/21,DEFER     ,MININCOME,0,9/4/22,0,0
119164,1/31/22,DEFER     ,MININCOME,0,9/4/22,0,0
119164,2/28/22,DEFER     ,MININCOME,0,9/4/22,0,0
119164,3/31/22,DEFER     ,MININCOME,0,9/4/22,0,0
119164,4/30/22,DEFER     ,MININCOME,0,9/4/22,0,0
119165,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119165,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119165,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119165,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119165,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119165,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119165,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119165,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119165,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119165,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119165,3/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,2491.68
119165,4/30/22,REPAY     ,NULL,622.92,12/4/21,622.92,3114.6
119166,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119166,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119166,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119166,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119166,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119166,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119166,11/30/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119166,12/31/21,DEFER     ,MININCOME,622.92,12/4/22,0,0
119166,1/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119166,2/28/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119166,3/31/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119166,4/30/22,DEFER     ,MININCOME,622.92,12/4/22,0,0
119167,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119167,10/31/20,DEFER     ,INTERIM,0,2/4/21,0,0
119167,11/30/20,DEFER     ,INTERIM,0,2/4/21,0,0
119167,12/31/20,DEFER     ,INTERIM,0,2/4/21,0,0
119167,1/31/21,REPAY     ,NULL,622.92,2/4/21,622.92,0
119167,2/28/21,REPAY     ,NULL,622.92,2/4/21,622.92,622.92
119167,3/31/21,REPAY     ,NULL,622.92,2/4/21,622.92,1245.84
119167,4/30/21,REPAY     ,NULL,622.92,2/4/21,622.92,1868.76
119167,5/31/21,REPAY     ,NULL,622.92,2/4/21,622.92,2491.68
119167,6/30/21,REPAY     ,NULL,622.92,2/4/21,622.92,3114.6
119167,7/31/21,REPAY     ,NULL,622.92,2/4/21,0,10431.25
119167,8/31/21,DEFAULT   ,NULL,622.92,2/4/21,0,10431.25
119167,9/30/21,DEFAULT   ,NULL,622.92,2/4/21,0,10431.25
119167,10/31/21,DEFAULT   ,NULL,622.92,2/4/21,0,10431.25
119167,11/30/21,DEFAULT   ,NULL,622.92,2/4/21,0,10431.25
119167,12/31/21,DEFAULT   ,NULL,622.92,2/4/21,0,10431.25
119167,1/31/22,DEFAULT   ,NULL,2981.21,2/4/21,0,10431.25
119167,2/28/22,DEFAULT   ,NULL,2981.21,2/4/21,0,10431.25
119167,3/31/22,DEFAULT   ,NULL,2981.21,2/4/21,0,10431.25
119167,4/30/22,DEFAULT   ,NULL,2981.21,2/4/21,0,10431.25
119168,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119168,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119168,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119168,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119168,1/31/21,DEFER     ,INTERIM,0,5/4/21,0,0
119168,2/28/21,DEFER     ,INTERIM,0,5/4/21,0,0
119168,3/31/21,DEFER     ,INTERIM,0,5/4/21,0,0
119168,4/30/21,REPAY     ,NULL,622.92,5/4/21,622.92,0
119168,5/31/21,REPAY     ,NULL,622.92,5/4/21,622.92,622.92
119168,6/30/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,7/31/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,8/31/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,9/30/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,10/31/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,11/30/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,12/31/21,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,1/31/22,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,2/28/22,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,3/31/22,DEFER     ,MININCOME,622.92,5/4/22,0,0
119168,4/30/22,DEFER     ,MININCOME,622.92,5/4/23,0,0
119169,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119169,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119169,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119169,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119169,1/31/21,DEFER     ,INTERIM,0,5/4/21,0,0
119169,2/28/21,DEFER     ,INTERIM,0,5/4/21,0,0
119169,3/31/21,DEFER     ,INTERIM,0,5/4/21,0,0
119169,4/30/21,REPAY     ,NULL,622.92,5/4/21,620.76,0
119169,5/31/21,REPAY     ,NULL,622.92,5/4/21,622.92,620.76
119169,6/30/21,REPAY     ,NULL,622.92,5/4/21,622.92,1243.68
119169,7/31/21,REPAY     ,NULL,622.92,5/4/21,622.92,1866.6
119169,8/31/21,REPAY     ,NULL,622.92,5/4/21,622.92,2489.52
119169,9/30/21,REPAY     ,NULL,622.92,5/4/21,622.92,3112.44
119169,10/31/21,REPAY     ,NULL,622.92,5/4/21,0,20885.34
119169,11/30/21,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119169,12/31/21,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119169,1/31/22,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119169,2/28/22,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119169,3/31/22,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119169,4/30/22,DEFAULT   ,NULL,622.92,5/4/21,0,20885.34
119170,9/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119170,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119170,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119170,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119170,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119170,2/28/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119170,3/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,622.92
119170,4/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,1245.84
119170,5/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,1868.76
119170,6/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,2491.68
119170,7/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,3114.6
119170,8/31/21,REPAY     ,NULL,622.92,3/4/21,0,10431.25
119170,9/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119170,10/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119170,11/30/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119170,12/31/21,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119170,1/31/22,DEFAULT   ,NULL,622.92,3/4/21,0,10431.25
119170,2/28/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119170,3/31/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119170,4/30/22,DEFAULT   ,NULL,2981.21,3/4/21,0,10431.25
119171,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119171,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119171,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119171,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119171,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119171,10/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119171,11/30/21,DEFER     ,MININCOME,0,12/4/22,0,0
119171,12/31/21,DEFER     ,MININCOME,0,12/4/22,0,0
119171,1/31/22,DEFER     ,MININCOME,0,12/4/22,0,0
119171,2/28/22,DEFER     ,MININCOME,0,12/4/22,0,0
119171,3/31/22,DEFER     ,MININCOME,0,12/4/22,0,0
119171,4/30/22,DEFER     ,MININCOME,0,12/4/22,0,0
119172,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119172,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119172,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119172,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119172,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119172,10/31/21,REPAY     ,NULL,628.33,12/4/21,628.33,0
119172,11/30/21,REPAY     ,NULL,628.33,1/4/22,0,0
119172,12/31/21,REPAY     ,NULL,628.33,2/4/22,0,0
119172,1/31/22,REPAY     ,NULL,628.33,3/4/22,0,0
119172,2/28/22,REPAY     ,NULL,628.33,4/4/22,0,0
119172,3/31/22,REPAY     ,NULL,628.33,5/4/22,0,0
119172,4/30/22,REPAY     ,NULL,628.33,6/4/22,0,0
119173,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119173,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119173,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119173,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119173,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,3/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,4/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,7/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,8/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,9/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,10/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,11/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,12/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119173,1/31/22,REPAY     ,NULL,0,3/4/22,0,0
119173,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119173,3/31/22,REPAY     ,NULL,622.92,3/4/22,622.92,622.92
119173,4/30/22,REPAY     ,NULL,622.92,3/4/22,622.92,1245.84
119174,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119174,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119174,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119174,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119174,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119174,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119174,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119174,12/31/21,REPAY     ,NULL,622.92,1/4/22,622.92,0
119174,1/31/22,REPAY     ,NULL,622.92,2/4/22,622.92,0
119174,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119174,3/31/22,REPAY     ,NULL,622.92,4/4/22,622.92,0
119174,4/30/22,REPAY     ,NULL,622.92,5/4/22,622.92,0
119175,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119175,10/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119175,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119175,12/31/20,CNCLD     ,NULL,0,3/4/22,0,0
119176,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119176,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119176,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119176,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119176,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119176,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119176,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119176,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119176,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119176,2/28/22,DEFER     ,MININCOME,622.92,4/4/22,0,0
119176,3/31/22,REPAY     ,NULL,622.92,4/4/22,622.92,0
119176,4/30/22,DEFER     ,MININCOME,622.92,4/4/23,0,0
119177,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119177,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119177,11/30/20,DEFER     ,INTERIM,0,3/4/22,0,0
119177,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119177,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119177,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119177,3/31/21,DEFER     ,INTERIM,0,7/4/21,0,0
119177,4/30/21,DEFER     ,INTERIM,0,7/4/21,0,0
119177,5/31/21,DEFER     ,INTERIM,0,7/4/21,0,0
119177,6/30/21,REPAY     ,NULL,622.92,7/4/21,622.92,0
119177,7/31/21,REPAY     ,NULL,622.92,7/4/21,622.92,622.92
119177,8/31/21,REPAY     ,NULL,622.92,7/4/21,622.92,1245.84
119177,9/30/21,REPAY     ,NULL,622.92,7/4/21,622.92,1868.76
119177,10/31/21,REPAY     ,NULL,622.92,7/4/21,622.92,2491.68
119177,11/30/21,REPAY     ,NULL,622.92,7/4/21,622.92,3114.6
119177,12/31/21,REPAY     ,NULL,622.92,7/4/21,0,25070
119177,1/31/22,DEFAULT   ,NULL,622.92,7/4/21,0,25070
119177,2/28/22,DEFAULT   ,NULL,622.92,7/4/21,0,25070
119177,3/31/22,DEFAULT   ,NULL,622.92,7/4/21,0,25070
119177,4/30/22,DEFAULT   ,NULL,622.92,7/4/21,0,25070
119178,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119178,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119178,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119178,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119178,1/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119178,2/28/21,REPAY     ,NULL,622.92,3/4/21,622.92,0
119178,3/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,622.92
119178,4/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,1245.84
119178,5/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,1868.76
119178,6/30/21,REPAY     ,NULL,622.92,3/4/21,622.92,2491.68
119178,7/31/21,REPAY     ,NULL,622.92,3/4/21,622.92,3114.6
119178,8/31/21,REPAY     ,NULL,622.92,3/4/21,0,10431.25
119178,9/30/21,DEFER     ,MININCOME,622.92,3/4/22,0,0
119178,10/31/21,DEFER     ,MININCOME,622.92,3/4/22,0,0
119178,11/30/21,DEFER     ,MININCOME,622.92,3/4/22,0,0
119178,12/31/21,DEFER     ,MININCOME,622.92,3/4/22,0,0
119178,1/31/22,DEFER     ,MININCOME,622.92,3/4/22,0,0
119178,2/28/22,REPAY     ,NULL,622.92,3/4/22,622.92,0
119178,3/31/22,DEFER     ,MININCOME,622.92,3/4/23,0,0
119178,4/30/22,DEFER     ,MININCOME,622.92,3/4/23,0,0
119179,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119179,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119179,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119179,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119179,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119179,8/31/21,DEFER     ,BNKRPTFORB,0,12/4/21,0,0
119179,9/30/21,DEFER     ,BNKRPTFORB,0,12/4/21,0,0
119179,10/31/21,DEFER     ,BNKRPTFORB,0,1/4/22,0,0
119179,11/30/21,REPAY     ,NULL,0,12/4/21,0,0
119179,12/31/21,REPAY     ,NULL,155.73,12/4/21,155.73,155.73
119179,1/31/22,REPAY     ,NULL,155.73,12/4/21,155.73,311.46
119179,2/28/22,REPAY     ,NULL,155.73,12/4/21,155.73,467.19
119179,3/31/22,REPAY     ,NULL,155.73,12/4/21,155.73,622.92
119179,4/30/22,REPAY     ,NULL,155.73,12/4/21,155.73,778.65
119180,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119180,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119180,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119180,12/31/20,DEFER     ,INTERIM,0,3/4/22,0,0
119180,1/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,2/28/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,3/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,4/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,5/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,6/30/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,7/31/21,DEFER     ,INTERIM,0,3/4/22,0,0
119180,8/31/21,REPAY     ,NULL,622.92,10/4/21,622.92,0
119180,9/30/21,REPAY     ,NULL,622.92,10/4/21,622.92,0
119180,10/31/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,11/30/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,12/31/21,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,1/31/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,2/28/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,3/31/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119180,4/30/22,DEFER     ,MININCOME,622.92,11/4/22,0,0
119181,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119181,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119181,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119181,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119181,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,2/28/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,3/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,4/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,5/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,6/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,7/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,8/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,9/30/21,DEFER     ,INTERIM,0,12/4/21,0,0
119181,10/31/21,REPAY     ,NULL,0,12/4/21,0,0
119181,11/30/21,REPAY     ,NULL,622.92,12/4/21,622.92,0
119181,12/31/21,REPAY     ,NULL,622.92,12/4/21,622.92,622.92
119181,1/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,1245.84
119181,2/28/22,REPAY     ,NULL,622.92,12/4/21,622.92,1868.76
119181,3/31/22,REPAY     ,NULL,622.92,12/4/21,622.92,2491.68
119181,4/30/22,REPAY     ,NULL,622.92,12/4/21,622.92,3114.6
119182,9/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119182,10/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119182,11/30/20,DEFER     ,INTERIM,0,12/4/21,0,0
119182,12/31/20,DEFER     ,INTERIM,0,12/4/21,0,0
119182,1/31/21,DEFER     ,INTERIM,0,12/4/21,0,0
